#resolutions
2000; 600; 640; 480; 1000; 1000; 1280; 720; 1920; 1080; 1280; 720; 1280; 720; 1280; 720; 1280; 720; 1920; 1080; 1280; 720

#truth
0; 0.00; 77.5451714; 33.6092497; 136.5360695; 23.1582698; 548.3914946; -46.5635507; 219.6459469; 89.0081121; 447.9753519; 231.1019779; -223.6076890; -176.4063497; 123.4239160; 73.0352304; -283.7958208; 51.0533795; -23.2137744; 42.9197497; -109.1971849; 45.4205462; -77.1330726; 36.6013815
1; 0.03; 21.0246737; -51.1980026; 54.5928372; -125.1273653; 276.3914771; -508.2334180; 309.2040585; -97.2411603; 535.8031364; -166.2451922; -229.2606077; -32.2449223; 200.0232695; -50.2669903; -194.2185598; 19.4256732; -182.2682410; -145.2731322; -62.8836777; -6.8990481; -22.7364674; -30.8493914
2; 0.07; 68.9315159; -16.2256341; 96.9787561; -30.6182164; 296.8693878; -92.7167149; 127.3818536; -5.1879363; 232.9885255; 73.9356546; -100.8098143; -156.9649208; 58.1121230; -7.3074997; -195.8478690; -83.9253327; 63.1827838; -83.5771492; -100.6836402; -15.9038274; -90.7170399; -17.0627202
3; 0.10; 214.8682168; -77.2976016; 419.4859593; -221.3522528; 1078.3544369; -644.2243168; 333.9217009; -34.6339525; 594.8622160; 42.5750479; -316.9363591; -240.6931935; 196.5708491; -22.2759092; -433.2068572; -71.7248086; -212.8123516; -1014.6928471; -165.8240630; -12.8133382; -114.4270702; -29.3241206
4; 0.13; 189.3921033; -50.9486590; 281.9386778; -102.2302305; 729.6284288; -270.9017518; 228.8599725; -15.9304590; 411.7045617; 101.9464370; -220.3435786; -296.6009490; 118.1645820; -17.4473873; -439.1001147; -168.0709801; 312.7448706; -574.5548747; -198.0175835; -30.6270204; -154.7467340; -32.9686501
5; 0.17; 72.3628932; -36.8493895; 89.8006470; -44.5259286; 238.0551316; -81.5485950; 68.6426460; -44.4967463; 115.3328562; 28.7070250; -27.5528288; -170.7784605; 1.5654406; -51.9538753; -150.9436147; -190.9029519; 132.1999941; -134.0661338; -107.1672470; -67.6148402; -119.3989464; -59.2118958
6; 0.20; 89.3934129; -22.3514042; 111.9697883; -27.3075837; 300.3064188; -35.9065966; 76.0370867; -8.4827923; 131.4614309; 104.0736076; -30.9671856; -222.6076391; -1.7742489; -19.1359114; -200.5366995; -206.3905477; 186.7980342; -112.0705492; -139.2158783; -51.8938662; -146.4900700; -35.1776476
7; 0.23; 62.9791036; 18.8721734; 91.9691617; 17.1116023; 310.1861112; 31.1077248; 117.5601976; 65.4296404; 230.6705765; 200.3289862; -99.7152302; -169.2473724; 49.4913438; 53.1673163; -195.4947357; -17.8626013; 64.9848816; 19.2522683; -96.6719410; 26.2703958; -86.0577552; 27.9729375
8; 0.27; 169.5331769; -3.9621238; 373.5970891; -98.3222236; 1277.1052238; -556.5230104; 341.6445268; 32.9633670; 651.7090657; 141.4885631; -345.9300242; -232.4691018; 198.0972267; 32.5558947; -421.6357943; 10.9602474; -231.3344758; -281.0069300; -150.0008003; 23.1497615; -98.2016066; 6.2306942
9; 0.30; 34.9099757; 29.6523721; 73.1032858; 13.5349156; 378.0891132; -134.7320207; 248.5949678; 78.9824696; 509.5560684; 148.2868212; -231.8022065; -76.3088425; 153.1614674; 64.8773149; -212.9633403; 92.8174886; -112.1132868; 37.2854486; -71.2760797; 44.0860524; -36.8451707; 31.9642799
10; 0.33; 36.6749455; -5.4676178; 66.6279346; -33.0951360; 277.9847491; -197.4501925; 209.2374766; 3.2034369; 396.7172681; 26.2865535; -180.8863326; -75.2773020; 131.8615187; 9.8162812; -186.8046662; 24.9116171; -76.6026303; -45.0533461; -69.3659680; 12.5868858; -41.0453803; 0.0288222
11; 0.37; 136.1942820; 76.1320973; 251.7980824; 90.4367824; 1064.5600356; 159.7324268; 237.4208428; 151.9625226; 512.4735197; 415.8762177; -298.1482627; -336.6744874; 121.1338277; 124.5974041; -459.8514046; 78.5218165; 111.9404053; 234.3301434; -167.4236141; 82.3600110; -119.5249802; 69.6135528
12; 0.40; 144.8284887; -49.3874730; 303.5222175; -172.5690399; 952.6920799; -651.7091532; 347.4082016; -25.6953700; 628.0065418; 26.1852637; -314.6349244; -180.4511498; 207.2263665; -10.2408533; -365.2243961; -14.4118603; -246.8976565; -377.1561255; -132.9563347; 1.3030393; -85.2595007; -17.8130724
