#resolutions
2000; 600; 640; 480; 1000; 1000; 1280; 720; 1920; 1080; 1280; 720; 1280; 720; 1280; 720; 1280; 720; 1920; 1080; 1280; 720

#truth
0; 0.00; 77.5451972; 33.6091769; nan; nan; 548.3915677; -46.5635712; 219.6458848; 89.0080550; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan
1; 0.03; 21.0246484; -51.1980896; nan; nan; nan; nan; 309.2040894; -97.2412041; 535.8031372; -166.2452772; nan; nan; 200.0232713; -50.2670798; nan; nan; -182.2682025; -145.2732186; -62.8837617; -6.8990048; nan; nan
2; 0.07; 68.9316024; -16.2256311; nan; nan; nan; nan; 127.3818435; -5.1879821; 232.9885740; 73.9356353; nan; nan; nan; nan; nan; nan; nan; nan; -100.6836048; -15.9038242; nan; nan
3; 0.10; nan; nan; nan; nan; 1078.3544760; -644.2242657; 333.9216154; -34.6339902; nan; nan; nan; nan; nan; nan; -433.2068714; -71.7247763; -212.8124103; -1014.6927523; -165.8240940; -12.8133179; nan; nan
4; 0.13; nan; nan; nan; nan; nan; nan; 228.8599364; -15.9304421; nan; nan; nan; nan; nan; nan; -439.1001293; -168.0709203; nan; nan; nan; nan; nan; nan
5; 0.17; nan; nan; nan; nan; 238.0551633; -81.5486591; nan; nan; nan; nan; nan; nan; nan; nan; -150.9436361; -190.9028986; 132.1998957; -134.0661736; nan; nan; nan; nan
6; 0.20; 89.3933857; -22.3513081; 111.9698606; -27.3076668; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; -200.5367420; -206.3906373; nan; nan; nan; nan; nan; nan
7; 0.23; 62.9791098; 18.8722664; 91.9691840; 17.1116724; nan; nan; nan; nan; nan; nan; nan; nan; 49.4912623; 53.1672945; -195.4948037; -17.8626830; nan; nan; nan; nan; nan; nan
8; 0.27; nan; nan; 373.5971333; -98.3222370; 1277.1052735; -556.5230951; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan
9; 0.30; nan; nan; nan; nan; 378.0890866; -134.7320140; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; -71.2761199; 44.0860274; nan; nan
10; 0.33; nan; nan; 66.6280147; -33.0951070; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; -186.8046326; 24.9115335; -76.6027074; -45.0533329; nan; nan; nan; nan
11; 0.37; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; 121.1339215; 124.5973860; nan; nan; nan; nan; nan; nan; nan; nan
12; 0.40; nan; nan; 303.5221730; -172.5691138; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan
13; 0.43; nan; nan; nan; nan; 361.7306851; -426.3094503; nan; nan; nan; nan; nan; nan; 175.1530554; -43.4937881; nan; nan; nan; nan; -81.2725525; -11.3852628; nan; nan
14; 0.47; nan; nan; nan; nan; 783.1116385; 22.8996413; nan; nan; 456.0730744; 310.9912609; nan; nan; nan; nan; -390.3178898; 27.8765939; 82.0378934; 83.5937564; nan; nan; nan; nan
15; 0.50; nan; nan; nan; nan; nan; nan; nan; nan; 246.7255698; -69.5107568; nan; nan; nan; nan; -165.9081029; -98.1553722; nan; nan; -80.8382714; -45.1968370; nan; nan
16; 0.53; nan; nan; nan; nan; 381.3243979; -104.1488074; nan; nan; 505.6249599; 171.0032282; nan; nan; nan; nan; nan; nan; -106.9429545; 49.5566980; -71.4238440; 47.8662465; nan; nan
17; 0.57; nan; nan; nan; nan; nan; nan; nan; nan; 385.1323779; 325.8538318; nan; nan; nan; nan; -461.9807979; -48.1303311; nan; nan; -195.0819854; 49.8253650; nan; nan
18; 0.60; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; -311.7721484; -105.3291343; 115.1287884; -153.6546001; nan; nan; nan; nan
19; 0.63; nan; nan; nan; nan; 368.9904243; -253.1773505; nan; nan; 352.7771268; -8.2745710; nan; nan; nan; nan; nan; nan; nan; nan; -103.9953084; -23.8886185; nan; nan
20; 0.67; 89.4053604; -45.9913556; nan; nan; nan; nan; 422.5221761; -39.6865523; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; -101.9692024; 10.9035508; nan; nan
21; 0.70; 38.6619531; -34.9658635; nan; nan; nan; nan; 365.8775055; -50.5348111; 656.6828301; -92.9645058; nan; nan; nan; nan; nan; nan; -241.3149637; -135.7358439; nan; nan; nan; nan
22; 0.73; nan; nan; nan; nan; nan; nan; 144.2596814; 30.8561778; nan; nan; nan; nan; nan; nan; nan; nan; 292.8325426; -131.1195637; nan; nan; nan; nan
23; 0.77; nan; nan; 202.4372161; -23.2822971; 732.1776730; -213.1701246; 261.3777640; 50.7572165; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan
24; 0.80; nan; nan; nan; nan; nan; nan; 149.1599697; 79.4858118; 309.0707920; 144.8776902; nan; nan; nan; nan; -130.9113137; 80.1622262; -53.3369088; 46.0350530; nan; nan; nan; nan

#data
25; 0.83; nan; nan; nan; nan; 538.1930985; -399.4866814; 269.9820438; -46.6263022; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan
26; 0.87; nan; nan; nan; nan; 800.4047609; -45.3682128; 265.2027183; 120.1446583; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan
27; 0.90; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; -309.2432165; 87.5617669; nan; nan; nan; nan; -56.1131363; 24.2606414
28; 0.93; nan; nan; 134.8142311; -11.1134263; 384.3845237; -11.4249604; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan
29; 0.97; nan; nan; nan; nan; 356.4499574; 125.9187253; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; -89.1862410; 63.3604132; -70.5726818; 61.0510319
30; 1.00; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; -48.2943802; 138.8079603; -106.8495842; 73.0145425; -70.9923461; 62.4015821
31; 1.03; nan; nan; nan; nan; 1729.2291614; 207.9202507; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; -93.3496056; 76.1944011
32; 1.07; 44.3358224; -24.5871092; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; -74.8115182; -5.7531002; nan; nan
33; 1.10; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan
34; 1.13; nan; nan; nan; nan; nan; nan; 123.3611636; -85.5128022; nan; nan; nan; nan; nan; nan; nan; nan; 135.0003829; -266.1073667; nan; nan; nan; nan
