#resolutions
2000; 600; 640; 480; 1000; 1000; 1280; 720; 1920; 1080; 1280; 720; 1280; 720; 1280; 720; 1280; 720; 1920; 1080; 1280; 720

#truth
0; 0.00; 77.5452052; 33.6091702; 136.5360877; 23.1582142; 548.3915665; -46.5635651; 219.6458806; 89.0080499; 447.9752787; 231.1019781; -223.6076631; -176.4063943; 123.4238273; 73.0351866; -283.7957356; 51.0532939; -23.2137688; 42.9197509; -109.1971247; 45.4206441; -77.1331550; 36.6014729
1; 0.03; 21.0246448; -51.1980911; 54.5929286; -125.1274422; 276.3914843; -508.2334852; 309.2040806; -97.2412048; 535.8031337; -166.2452693; -229.2606659; -32.2449859; 200.0232775; -50.2670886; -194.2185042; 19.4256709; -182.2682118; -145.2732156; -62.8837605; -6.8990040; -22.7364181; -30.8492902
2; 0.07; 68.9315952; -16.2256349; 96.9787550; -30.6181864; 296.8694496; -92.7166719; 127.3818423; -5.1879721; 232.9885839; 73.9356318; -100.8099032; -156.9649166; 58.1120826; -7.3074804; -195.8478678; -83.9252840; 63.1828116; -83.5770772; -100.6836052; -15.9038273; -90.7169786; -17.0627390
3; 0.10; 214.8681834; -77.2975650; 419.4859581; -221.3522869; 1078.3544723; -644.2242675; 333.9216093; -34.6339946; 594.8623114; 42.5750972; -316.9363242; -240.6932745; 196.5708428; -22.2758479; -433.2068622; -71.7247841; -212.8124069; -1014.6927460; -165.8240874; -12.8133170; -114.4270545; -29.3241463
4; 0.13; 189.3920389; -50.9486350; 281.9386187; -102.2302761; 729.6284807; -270.9018303; 228.8599457; -15.9304379; 411.7045419; 101.9465145; -220.3435404; -296.6008659; 118.1646153; -17.4473409; -439.1001328; -168.0709196; 312.7449345; -574.5549033; -198.0175908; -30.6269709; -154.7467451; -32.9686642
5; 0.17; 72.3629749; -36.8493821; 89.8006445; -44.5260038; 238.0551692; -81.5486538; 68.6426764; -44.4967879; 115.3328762; 28.7071181; -27.5529065; -170.7783861; 1.5654226; -51.9538167; -150.9436333; -190.9029061; 132.1998953; -134.0661831; -107.1671862; -67.6148408; -119.3989380; -59.2118473
6; 0.20; 89.3933774; -22.3513114; 111.9698536; -27.3076683; 300.3063362; -35.9066306; 76.0370245; -8.4827548; 131.4614504; 104.0736521; -30.9671617; -222.6076933; -1.7742715; -19.1358741; -200.5367417; -206.3906295; 186.7981202; -112.0705006; -139.2159541; -51.8937763; -146.4901672; -35.1775990
7; 0.23; 62.9791062; 18.8722644; 91.9691858; 17.1116725; 310.1860834; 31.1076398; 117.5601249; 65.4295647; 230.6705424; 200.3290276; -99.7152187; -169.2473480; 49.4912671; 53.1672988; -195.4948003; -17.8626889; 64.9848978; 19.2523258; -96.6719085; 26.2703206; -86.0577217; 27.9728831
8; 0.27; 169.5331470; -3.9621639; 373.5971366; -98.3222351; 1277.1052732; -556.5230992; 341.6445596; 32.9633434; 651.7090936; 141.4884771; -345.9300459; -232.4691660; 198.0972182; 32.5558557; -421.6358110; 10.9601952; -231.3344380; -281.0069117; -150.0007542; 23.1497543; -98.2016310; 6.2306852
9; 0.30; 34.9099705; 29.6523904; 73.1032863; 13.5348332; 378.0890942; -134.7320182; 248.5950268; 78.9824667; 509.5561361; 148.2868209; -231.8021253; -76.3088823; 153.1614515; 64.8772886; -212.9634214; 92.8175853; -112.1132591; 37.2853777; -71.2761104; 44.0860197; -36.8451229; 31.9643475
10; 0.33; 36.6748596; -5.4675316; 66.6280167; -33.0950993; 277.9847232; -197.4501234; 209.2375049; 3.2034038; 396.7172158; 26.2865778; -180.8862606; -75.2772988; 131.8614179; 9.8162969; -186.8046254; 24.9115251; -76.6027059; -45.0533235; -69.3659853; 12.5868884; -41.0454475; 0.0287605
11; 0.37; 136.1942679; 76.1321986; 251.7981682; 90.4368101; 1064.5600429; 159.7323521; 237.4207845; 151.9625169; 512.4735560; 415.8761815; -298.1482094; -336.6744376; 121.1339190; 124.5973881; -459.8514054; 78.5218368; 111.9404506; 234.3302243; -167.4236153; 82.3600431; -119.5250721; 69.6134489
