#resolutions
2000; 600; 640; 480; 1000; 1000; 1280; 720; 1920; 1080; 1280; 720; 1280; 720; 1280; 720; 1280; 720; 1920; 1080; 1280; 720

#truth
0; 0.00; nan; nan; 136.5360810; 23.1582133; nan; nan; 219.6458848; 89.0080550; 447.9752767; 231.1019767; nan; nan; nan; nan; -283.7957357; 51.0532890; -23.2137623; 42.9197416; nan; nan; nan; nan
1; 0.03; 21.0246484; -51.1980896; 54.5929338; -125.1274347; nan; nan; 309.2040894; -97.2412041; 535.8031372; -166.2452772; nan; nan; nan; nan; -194.2185043; 19.4256714; nan; nan; nan; nan; -22.7364161; -30.8492974
2; 0.07; 68.9316024; -16.2256311; 96.9787495; -30.6181819; nan; nan; 127.3818435; -5.1879821; 232.9885740; 73.9356353; nan; nan; nan; nan; -195.8478658; -83.9252888; 63.1828146; -83.5770721; -100.6836048; -15.9038242; nan; nan
3; 0.10; 214.8681867; -77.2975598; 419.4859666; -221.3522875; nan; nan; 333.9216154; -34.6339902; 594.8623032; 42.5750982; -316.9363177; -240.6932714; nan; nan; nan; nan; -212.8124103; -1014.6927523; -165.8240940; -12.8133179; nan; nan
4; 0.13; 189.3920436; -50.9486348; 281.9386172; -102.2302697; 729.6284754; -270.9018253; 228.8599364; -15.9304421; nan; nan; nan; nan; nan; nan; nan; nan; 312.7449353; -574.5549007; nan; nan; nan; nan
5; 0.17; nan; nan; 89.8006384; -44.5259993; 238.0551633; -81.5486591; 68.6426723; -44.4967945; nan; nan; -27.5529088; -170.7783899; nan; nan; -150.9436361; -190.9028986; 132.1998957; -134.0661736; -107.1671767; -67.6148424; -119.3989475; -59.2118431
6; 0.20; 89.3933857; -22.3513081; 111.9698606; -27.3076668; nan; nan; nan; nan; nan; nan; nan; nan; -1.7742624; -19.1358750; -200.5367420; -206.3906373; 186.7981179; -112.0704972; -139.2159542; -51.8937861; -146.4901600; -35.1776088
7; 0.23; 62.9791098; 18.8722664; 91.9691840; 17.1116724; 310.1860770; 31.1076412; 117.5601181; 65.4295720; nan; nan; -99.7152278; -169.2473555; 49.4912623; 53.1672945; -195.4948037; -17.8626830; nan; nan; -96.6719064; 26.2703142; -86.0577309; 27.9728841
8; 0.27; 169.5331406; -3.9621614; 373.5971333; -98.3222370; 1277.1052735; -556.5230951; nan; nan; 651.7090936; 141.4884843; nan; nan; 198.0972089; 32.5558614; -421.6358209; 10.9601965; -231.3344351; -281.0069141; -150.0007630; 23.1497571; -98.2016369; 6.2306797
9; 0.30; 34.9099799; 29.6523824; 73.1032891; 13.5348355; 378.0890866; -134.7320140; 248.5950224; 78.9824707; 509.5561459; 148.2868275; -231.8021265; -76.3088787; 153.1614577; 64.8772819; nan; nan; -112.1132642; 37.2853785; nan; nan; -36.8451171; 31.9643447
10; 0.33; nan; nan; 66.6280147; -33.0951070; nan; nan; 209.2375132; 3.2034102; 396.7172059; 26.2865842; -180.8862522; -75.2772889; nan; nan; nan; nan; -76.6027074; -45.0533329; -69.3659836; 12.5868937; nan; nan
11; 0.37; 136.1942691; 76.1321923; nan; nan; nan; nan; 237.4207864; 151.9625085; 512.4735539; 415.8761773; nan; nan; nan; nan; -459.8514102; 78.5218447; 111.9404489; 234.3302264; -167.4236116; 82.3600501; -119.5250660; 69.6134562
12; 0.40; 144.8285868; -49.3875042; 303.5221730; -172.5691138; nan; nan; nan; nan; 628.0065879; 26.1853481; nan; nan; nan; nan; -365.2244503; -14.4118236; nan; nan; nan; nan; nan; nan
13; 0.43; 50.2242683; -49.8729626; 95.5110785; -114.3484621; nan; nan; nan; nan; 483.7238936; -92.8181588; -219.3511425; -79.1464159; nan; nan; -222.3527516; -9.6851180; -135.7729290; -168.8950838; -81.2725525; -11.3852628; -45.6902077; -31.7600786
14; 0.47; 120.9922552; 46.4356585; 208.6466682; 42.0189507; nan; nan; 221.3902763; 108.6645889; 456.0730744; 310.9912609; -248.2236116; -279.7696751; nan; nan; nan; nan; 82.0378934; 83.5937564; -152.8460462; 55.5597086; nan; nan
15; 0.50; 54.2754999; -52.1755375; nan; nan; 233.4787245; -215.0981779; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; 8.5461559; -161.9388732; -80.8382714; -45.1968370; -68.0430013; -57.3405650
16; 0.53; nan; nan; 73.1860948; 21.8849526; 381.3243979; -104.1488074; 243.8751241; 89.7535898; 505.6249599; 171.0032282; -230.9267388; -79.0330972; nan; nan; -213.1449958; 98.8313386; -106.9429545; 49.5566980; nan; nan; -37.4579133; 36.3322979
